Name,Smile,Activity,Path
ECKER1175,Clc1ccc(C(OCCC2N(C)CCC2)(C)c2ccccc2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1175.png
ECKER1176,Clc1ccc(C(N2CCN(Cc3ccc(C(C)(C)C)cc3)CC2)c2ccccc2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1176.png
ECKER1177,Clc1ccc(C(N2CCN(Cc3cc(C)ccc3)CC2)c2ccccc2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1177.png
ECKER1178,Clc1ccc(C(N2CCN(C/C=C/c3ccccc3)CC2)c2ccccc2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1178.png
ECKER1179,Clc1ccc(C(N2CCN(CCOCCO)CC2)c2ccccc2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1179.png
ECKER1180,Clc1ccc(C(N2CCN(CCOCC(=O)N)CC2)c2ccccc2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1180.png
ECKER1181,Clc1ccc(C(C(=O)OCCN2CCN(CCOC(=O)C(CC)c3ccc(Cl)cc3)CC2)CC)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1181.png
ECKER1182,Clc1ccc(C(=O)CCCN2CCN(c3cc4c(cnc(C)c4)cc3)CC2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1182.png
ECKER1183,Clc1ccc(/C(=N/CCCC(=O)N)/c2c(O)ccc(F)c2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1183.png
ECKER1184,Clc1ccc(OC[C@H](O)COC(=O)N)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1184.png
ECKER1185,Clc1ccc(OCC(=O)N2CCN(Cc3cc4OCOc4cc3)CC2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1185.png
ECKER1186,Clc1ccc(N2[C@H](c3ccc([C@H](CC)C)cc3)Nc3c(C2=O)cccc3)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1186.png
ECKER1187,Clc1ccc(NC=2/C(=N\C(C)C)/C=C3N(c4ccc(Cl)cc4)c4c(N=C3C=2)cccc4)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1187.png
ECKER1188,Clc1ccc(N(C(=O)Cc2ccccc2)C2CCN(C(C)C)CC2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1188.png
ECKER1189,Clc1cc2/C(=C\CCN3CCN(CCO)CC3)/c3c(Sc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1189.png
ECKER1190,Clc1cc2/C(=C/CCN3CCN(CCC(=O)NC)CC3)/c3c(Sc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1190.png
ECKER1191,Clc1cc2/C(=C/CCN(C)C)/c3c(Sc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1191.png
ECKER1192,Clc1cc2/C(=C\3/CCN(C)CC/3)/c3c(Oc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1192.png
ECKER1193,Clc1cc2/C(=C/CCN3CCN(CCO)CC3)/c3c(cccc3)COc2cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1193.png
ECKER1194,Clc1cc2nccc(Nc3cc(CNCC)c(O)cc3)c2cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1194.png
ECKER1195,Clc1cc2ncc(C)c(NC(CCCN(CC)CC)C)c2cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1195.png
ECKER1196,Clc1cc2nc3c(c(NC(CCCN(CC)CC)C)c2cc1)cc(OC)cc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1196.png
ECKER1197,Clc1cc2C(N3CCN(C)CC3)=Nc3c(Sc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1197.png
ECKER1198,Clc1cc2C(c3c(F)cccc3)=NCC(=O)N(CCN(CC)CC)c2cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1198.png
ECKER1199,Clc1cc2S(=O)(=O)N(C)c3c(C(CNC4CCN(c5nc(NCC=C)nc(NCC=C)n5)CC4)c2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1199.png
ECKER1200,Clc1cc2NC(=O)N(CCCN3CCC(C(=O)c4ccc(F)cc4)CC3)c2cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1200.png
ECKER1201,Clc1cc2NC(=O)N(C3CCN(CCNC(=O)c4ccc(F)cc4)CC3)c2cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1201.png
ECKER1202,Clc1cc2NC(=O)N(C3CCN(CCCC(c4ccc(F)cc4)c4ccc(F)cc4)CC3)c2cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1202.png
ECKER1203,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N=C(CSCc3ccccc3)Nc2c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1203.png
ECKER1204,Clc1cc2N=C(C3CCN(C)CC3)c3c(scc3)Cc2cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1204.png
ECKER1205,Clc1cc2N=C(C3CCN(C)CC3)c3c(C(CC#N)c2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1205.png
ECKER1206,Clc1cc2N(CCN)c3c(Sc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1206.png
ECKER1207,Clc1cc2N(CCCN3CCN(CCOC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)c3c(Sc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1207.png
ECKER1208,Clc1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1208.png
ECKER1209,Clc1cc2N(CCCN(CC)CC)c3c(Sc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1209.png
ECKER1210,Clc1cc2N(CCCCN)c3c(Sc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1210.png
ECKER1211,Clc1cc2N(C(=O)CCN3CC4N(CC3)CCC4)c3c(Sc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1211.png
ECKER1212,Clc1cc2N(C(=O)CCN(CC)CC)c3c(Sc2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1212.png
ECKER1213,Clc1cc2N(CCCN(C)C)c3c([SH0](=O)c2cc1)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1213.png
ECKER1214,Clc1cc2N(CCCN(C)C)c3c(cccc3)CCc2cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1214.png
ECKER1215,Clc1c(OC)ccc(CC2C(=O)NCC(C)C(=O)OC(CC(C)C)C(=O)OC(C(C)C3C(c4ccccc4)O3)C/C=C/C(=O)N2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1215.png
ECKER1216,Clc1c(Cl)ccc(CCN(CCCC(C#N)(C(C)C)c2cc(OC)c(OC)cc2)C)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1216.png
ECKER1217,Clc1c(Cl)ccc(C2c3c(C(NC)CC2)cccc3)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1217.png
ECKER1218,Clc1c(Cl)ccc(C2c3c(C(N)CC2)cccc3)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1218.png
ECKER1219,Clc1c(Cl)ccc(C(C#N)(C(C)C)CCCN(CCc2cc(OC)c(C)cc2)C)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1219.png
ECKER1220,Clc1c(Cl)ccc(C(C#N)(C(C)C)CCCN(CCc2cc(OC)c(OC)cc2)C)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1220.png
ECKER1221,Clc1c(Cl)ccc(C(=O)N[C@H](C(=O)N(CCCOC)CCCCC)CCC(=O)O)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1221.png
ECKER1222,Clc1cc(CN2C(=O)NC(SC)N(Cc3cc(Cl)ccc3)CC2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1222.png
ECKER1223,Clc1cc(CN2C(=S)NC(=S)N(Cc3cc(Cl)ccc3)CC2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1223.png
ECKER1224,Clc1cc(CN2C(=S)NC(=O)N(Cc3cc(Cl)ccc3)CC2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1224.png
ECKER1225,Clc1cc(CCN2CCN(c3ncnc4c(C#N)c5n(c34)CCCC5)CC2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1225.png
ECKER1226,Clc1cc(C2C(C(=O)c3ccccc3)=C(C)NC(C)=C2C(=O)c2ccccc2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1226.png
ECKER1227,Clc1c(OP(=S)(OC)OC)ccc([N+](=O)[O-])c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1227.png
ECKER1228,Clc1cc(NC(=O)c2ccc(C(C)C)cc2)c(C(=O)NCCN2Cc3c(cc(OC)c(OC)c3)CC2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1228.png
ECKER1229,Clc1cc(N2CCN(CCOc3c(CCc4cc(OC)ccc4)cccc3)CC2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1229.png
ECKER1230,Clc1cc(N2CCN(CCCOc3c(CCc4cc(OC)ccc4)cccc3)CC2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1230.png
ECKER1231,Clc1cc(N2CCN(CCCN3C(=O)N4C(=N3)C=CC=C4)CC2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1231.png
ECKER1232,Clc1cc(N2CCN(CCCN3C(=O)N(CCOc4ccccc4)C(CC)=N3)CC2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1232.png
ECKER1233,Clc1cc(N2CCN(CCCN3C(=O)C(c4ccccc4)(c4ccccc4)NC3C)CC2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1233.png
ECKER1234,Clc1cc(N2CCN(CCCCOc3c(CCc4cc(OC)ccc4)cccc3)CC2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1234.png
ECKER1235,Clc1cc(N2CCN(CCCCCOc3c(CCc4cc(OC)ccc4)cccc3)CC2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1235.png
ECKER1236,Clc1c(C)ccc(N2CCN(CCCCCCOc3ccc(C(CC)(C)C)cc3)CC2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1236.png
ECKER1237,Clc1c(CCN(C(=O)CNCCc2c(F)cccc2)CC(=O)N(CC(=O)N)CCc2c(Cl)cc(Cl)cc2)ccc(Cl)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1237.png
ECKER1238,Clc1c(CCN(C(=O)CNCCc2ccc(F)cc2)CC(=O)N(CC(=O)N)CCc2c(Cl)cc(Cl)cc2)ccc(Cl)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1238.png
ECKER1239,Clc1c(CCN(C(=O)CNCCC(C)C)CC(=O)N(CC(=O)N)CCC(c2ccccc2)c2ccccc2)ccc(Cl)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1239.png
ECKER1240,Clc1c(C2(Cn3cncc3)OC(COc3ccc(-c4ccccc4)cc3)CO2)ccc(Cl)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1240.png
ECKER1241,Clc1c(C2(Cn3cncc3)OC(COc3ccc(N4CCN(C(=O)OCC)CC4)cc3)CO2)ccc(Cl)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1241.png
ECKER1242,Clc1c(C2(Cn3ncnc3)OC(COc3ccc(N4CCN(C(C)C)CC4)cc3)CO2)ccc(Cl)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1242.png
ECKER1243,Clc1c(C2(Cn3nncc3)OC(COc3ccc(N4CCN(C(=O)C)CC4)cc3)CO2)ccc(Cl)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1243.png
ECKER1244,Clc1c(C2(Cn3cncc3)OC(COc3ccc(N4CCN(C(=O)C)CC4)cc3)CO2)ccc(Cl)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1244.png
ECKER1245,Clc1c(C2(Cn3cncc3)OC(COc3ccc(-n4cncc4)cc3)CO2)ccc(Cl)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1245.png
ECKER1246,Clc1c(C(OCc2ccc(Sc3ccccc3)cc2)Cn2cncc2)ccc(Cl)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1246.png
ECKER1247,Clc1cc(C(=O)NCCN2Cc3c(cc(OC)c(OC)c3)CC2)c(NC(=O)c2ccc(C(C)C)cc2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1247.png
ECKER1248,Clc1c(Cl)cc(C(=O)CCc2ccccc2)c(OC[C@@H](O)CN2CCN(c3c(C)cccc3)CC2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1248.png
ECKER1249,Clc1cc(C(=O)CCc2ccccc2)c(OC[C@@H](O)CN2CCN(c3c(C)cccc3)CC2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1249.png
ECKER1250,Clc1c(Cl)cc(C(=O)C)c(OC[C@H](O)CN2CCN(c3c(C)cccc3)CC2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1250.png
ECKER1251,Clc1c(Cl)cccc1C1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1251.png
ECKER1252,Cl/C(/Cl)=C\C1C(C)(C)C1C(=O)OC(C#N)c1cc(Oc2ccccc2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1252.png
ECKER1253,ClCC(=O)[C@@]1(OC(=O)c2occc2)[C@@H](C)C[C@H]2[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]3(C)C(=CC(=O)C=C3)CC[C@H]21,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1253.png
ECKER1254,Cl[C@@H]([C@H](NC(=O)[C@@H]1N(C)C[C@H](CCC)C1)[C@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](SC)O1)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1254.png
ECKER1255,ClCC/C(=C(/c1ccc(OCCNC)cc1)\c1ccccc1)/c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1255.png
ECKER1256,ClCC/C(=C(/c1ccc(OCCN(C)C)cc1)\c1ccccc1)/c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1256.png
ECKER1257,ClCC/C(=C(/c1ccc(OCCN(C)C)cc1)\c1ccc(O)cc1)/c1ccccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1257.png
ECKER1258,ClCCNC(=O)Nc1ccc(S[C@H]2[C@H]3[C@@H]4[C@@](C)([C@H](C(=O)C)CC4)CC[C@@H]3[C@]3(C)C(=CC(=O)CC3)C2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1258.png
ECKER1259,ClCCCN1c2c(OC)cccc2C(=O)c2c1cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1259.png
ECKER1260,ClCCCN1c2c(C(=O)c3c1cccc3)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1260.png
ECKER1261,ClCCCCN1c2c(OC)cccc2C(=O)c2c1cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1261.png
ECKER1262,ClCCCCN1c2c(C(=O)c3c1cccc3)cccc2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1262.png
ECKER1263,ClC1=NC2=C(O)N(C)C(=O)N(C)C2=N1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1263.png
ECKER1264,ClC=1C(=O)Oc2c(C=1C)ccc(OP(=S)(OCC)OCC)c2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1264.png
ECKER1265,ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C1C2CO[SH0](=O)OC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1265.png
ECKER1266,ClC1(Cl)C2c3c(C(N4CCN(C[C@@H](O)COc5c6c(nccc6)ccc5)CC4)c4c(cccc4)C12)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1266.png
ECKER1267,ClC1(Cl)C2c3c(C(N4CCN(CC(O)COc5c6c(nccc6)ccc5)CC4)c4c(cccc4)C12)cccc3,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1267.png
ECKER1268,Brc1c(C(=O)Nc2ccc(CCN3Cc4c(cc(OC)c(OC)c4)CC3)cc2)cccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1268.png
ECKER1269,Brc1ccc(/C=C/CNCCNS(=O)(=O)c2c3c(cncc3)ccc2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1269.png
ECKER1270,Brc1ccc(C(=O)Nc2c(C(=O)NCCN3Cc4c(cc(OC)c(OC)c4)CC3)cccc2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1270.png
ECKER1271,Brc1ccc(C(=O)Nc2ccc(CCN3Cc4c(cc(OC)c(OC)c4)CC3)cc2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1271.png
ECKER1272,Brc1ccc(C(=O)CCCN2CCN(c3ncc4c(c3)cccc4)CC2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1272.png
ECKER1273,Brc1cc(C(=O)OCC2CN(C)C3C(OC)(c4c5c(n(C)cc5C3)ccc4)C2)cnc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1273.png
ECKER1274,Brc1cc(C(=O)Nc2ccc(CCN3Cc4c(cc(OC)c(OC)c4)CC3)cc2)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1274.png
ECKER1275,Brc1c(C[C@@H]2N(C)CCc3c2cc(OC)c(OC)c3)cc(OC)c(OC)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1275.png
ECKER1276,Brc1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1276.png
ECKER1277,Brc1cc(Nc2ncnc3c2cc(NC(=O)C#CC)cc3)ccc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1277.png
ECKER1278,Brc1c2C(C3CCN(C(=O)CC4CCC(C(=O)C)CC4)CC3)c3c(cc(Br)cc3)Cc2cc(Cl)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1278.png
ECKER1279,Brc1c(OC(=O)C)c(OC(=O)C)c(O)c2C(=O)C=C(c3ccccc3)Oc12,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1279.png
ECKER1280,Brc1[nH]c2c3c(ccc2)C2=CC(C(=O)NC4(C(C)C)C(=O)N5C(O)(O4)C4N(C(=O)C5CC(C)C)CCC4)CN(C)C2Cc13,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1280.png
ECKER1281,S(=O)(=O)(Nc1sccn1)c1ccc(NC(=O)CCC(=O)O)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1281.png
ECKER1282,N(CCN(Cc1sccc1)c1ncccc1)(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1282.png
ECKER1283,N(CCN(Cc1sccc1)c1ccccc1)(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1283.png
ECKER1284,N(Cc1sccc1)(c1ccccc1)C1CCN(C)CC1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1284.png
ECKER1285,O=C(N[C@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@@H]12)Cc1sccc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1285.png
ECKER1286,O=C(O)COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(=O)O)C1c1sccc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1286.png
ECKER1287,O=C(O)[C@H](C)c1ccc(C(=O)c2sccc2)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1287.png
ECKER1288,O=C(c1sccc1)C=1C(=O)N(N(C[C@H](O)CNCCC)C=1C)c1ccccc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1288.png
ECKER1289,O=C(c1sccc1)C=1C(=O)N(N(C[C@@H](O)CNC(C)C)C=1C)c1ccccc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1289.png
ECKER1290,S(=O)(=O)(O)N1[C@@H](C)[C@@H](NC(=O)/C(=N\OC(C(=O)O)(C)C)/c2nc(N)sc2)C1=O,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1290.png
ECKER1291,c1(-c2ncsc2)[nH]c2c(n1)cccc2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1291.png
ECKER1292,O=C(c1c(-c2ccc(O)cc2)sc2c1ccc(O)c2)c1ccc(OCCN2CCCCC2)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1292.png
ECKER1293,S(CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)Cn3nnnc3)[C@H]2SC1)c1sc(C)nn1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1293.png
ECKER1294,S(=O)(=O)(Nc1sc(C)nn1)c1ccc(N)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1294.png
ECKER1295,N(CCNc1onc(-c2ccccc2)n1)(CCCC)CCCC,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1295.png
ECKER1296,N(CCc1onc(C(CC)c2ccccc2)n1)(CC)CC,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1296.png
ECKER1297,N(CCc1onc(-c2ccccc2)n1)(CC)CC,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1297.png
ECKER1298,N(Cc1occc1)c1ncnc2nc[nH]c12,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1298.png
ECKER1299,O(C[C@H](O)C(O)(C)C)c1c(OC)c2nc3occc3c(OC)c2cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1299.png
ECKER1300,O(C)c1c(OC)ccc2c(OC)c3c(occ3)nc12,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1300.png
ECKER1301,OC(CNCCC)c1c(CC)c2c(o1)cccc2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1301.png
ECKER1302,O=C(N1CCN(Cc2ccccc2)CC1)c1oc2c(c1)cccc2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1302.png
ECKER1303,O=[N+]([O-])c1oc(/C=N\NC(=O)c2ccc(O)cc2)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1303.png
ECKER1304,N(\Nc1nnc(-n2c(C)cc(C)n2)nn1)=C\c1cnccc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1304.png
ECKER1305,N(CCN(Cc1ccccc1)c1ncccc1)(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1305.png
ECKER1306,N(CCc1ncccc1)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1306.png
ECKER1307,N(CCC(c1ncccc1)c1ccccc1)(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1307.png
ECKER1308,Nc1c2c(nc3N(C4CCCCC4)CCc13)cccc2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1308.png
ECKER1309,n1c2c(cc3c1cccc3)cccc2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1309.png
ECKER1310,N1(c2nc(-c3ccccc3)c3c(c2)cccc3)CCNCC1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1310.png
ECKER1311,N(=Nc1ccccc1)c1c(N)nc(N)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1311.png
ECKER1312,C(Cc1n2c(nn1)CCCC2)N1CCN(c2c(C)cccc2)CC1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\ECKER1312.png
